Namespace(n_epochs=100, batch_size=64, lr=5e-05, n_cpu=8, latent_dim=100, img_size=28, channels=1, n_critic=5, clip_value=0.01, sample_interval=3000)
[Epoch 20/100] [Batch 30/938] [D loss: -0.374470] [G loss: -0.248546]
[Epoch 20/100] [Batch 35/938] [D loss: -0.358884] [G loss: -0.216117]
[Epoch 20/100] [Batch 40/938] [D loss: -0.342667] [G loss: -0.169733]
[Epoch 20/100] [Batch 45/938] [D loss: -0.355002] [G loss: -0.163958]
[Epoch 20/100] [Batch 50/938] [D loss: -0.350778] [G loss: -0.124397]
[Epoch 20/100] [Batch 55/938] [D loss: -0.332666] [G loss: -0.063596]
[Epoch 20/100] [Batch 60/938] [D loss: -0.349843] [G loss: -0.113007]
[Epoch 20/100] [Batch 65/938] [D loss: -0.323354] [G loss: -0.111635]
[Epoch 20/100] [Batch 70/938] [D loss: -0.313378] [G loss: -0.204182]
[Epoch 20/100] [Batch 75/938] [D loss: -0.323307] [G loss: -0.123427]
[Epoch 20/100] [Batch 80/938] [D loss: -0.323004] [G loss: -0.181152]
[Epoch 20/100] [Batch 85/938] [D loss: -0.299616] [G loss: -0.179988]
[Epoch 20/100] [Batch 90/938] [D loss: -0.313269] [G loss: -0.150870]
[Epoch 20/100] [Batch 95/938] [D loss: -0.306711] [G loss: -0.210071]
[Epoch 20/100] [Batch 100/938] [D loss: -0.328613] [G loss: -0.170495]
[Epoch 20/100] [Batch 105/938] [D loss: -0.316994] [G loss: -0.179826]
[Epoch 20/100] [Batch 110/938] [D loss: -0.298211] [G loss: -0.237240]
[Epoch 20/100] [Batch 115/938] [D loss: -0.336996] [G loss: -0.234128]
[Epoch 20/100] [Batch 120/938] [D loss: -0.325981] [G loss: -0.299793]
[Epoch 20/100] [Batch 125/938] [D loss: -0.320325] [G loss: -0.392968]
[Epoch 20/100] [Batch 130/938] [D loss: -0.318995] [G loss: -0.404879]
[Epoch 20/100] [Batch 135/938] [D loss: -0.345165] [G loss: -0.387686]
[Epoch 20/100] [Batch 140/938] [D loss: -0.342346] [G loss: -0.428708]
[Epoch 20/100] [Batch 145/938] [D loss: -0.333845] [G loss: -0.500959]
[Epoch 20/100] [Batch 150/938] [D loss: -0.320912] [G loss: -0.438718]
[Epoch 20/100] [Batch 155/938] [D loss: -0.333585] [G loss: -0.464664]
[Epoch 20/100] [Batch 160/938] [D loss: -0.331217] [G loss: -0.459201]
[Epoch 20/100] [Batch 165/938] [D loss: -0.311346] [G loss: -0.465770]
[Epoch 20/100] [Batch 170/938] [D loss: -0.350941] [G loss: -0.463885]
[Epoch 20/100] [Batch 175/938] [D loss: -0.309434] [G loss: -0.435078]
[Epoch 20/100] [Batch 180/938] [D loss: -0.337901] [G loss: -0.447073]
[Epoch 20/100] [Batch 185/938] [D loss: -0.322418] [G loss: -0.446375]
[Epoch 20/100] [Batch 190/938] [D loss: -0.313843] [G loss: -0.414552]
[Epoch 20/100] [Batch 195/938] [D loss: -0.336933] [G loss: -0.414088]
[Epoch 20/100] [Batch 200/938] [D loss: -0.318342] [G loss: -0.403918]
[Epoch 20/100] [Batch 205/938] [D loss: -0.312634] [G loss: -0.366368]
[Epoch 20/100] [Batch 210/938] [D loss: -0.313587] [G loss: -0.328187]
[Epoch 20/100] [Batch 215/938] [D loss: -0.290362] [G loss: -0.330875]
[Epoch 20/100] [Batch 220/938] [D loss: -0.360038] [G loss: -0.331594]
[Epoch 20/100] [Batch 225/938] [D loss: -0.318073] [G loss: -0.323533]
[Epoch 20/100] [Batch 230/938] [D loss: -0.300906] [G loss: -0.274257]
[Epoch 20/100] [Batch 235/938] [D loss: -0.317036] [G loss: -0.285106]
[Epoch 20/100] [Batch 240/938] [D loss: -0.358528] [G loss: -0.268411]
[Epoch 20/100] [Batch 245/938] [D loss: -0.297818] [G loss: -0.272195]
[Epoch 20/100] [Batch 250/938] [D loss: -0.283218] [G loss: -0.333198]
[Epoch 20/100] [Batch 255/938] [D loss: -0.345526] [G loss: -0.353071]
[Epoch 20/100] [Batch 260/938] [D loss: -0.287365] [G loss: -0.348230]
[Epoch 20/100] [Batch 265/938] [D loss: -0.339779] [G loss: -0.352662]
[Epoch 20/100] [Batch 270/938] [D loss: -0.278919] [G loss: -0.344075]
[Epoch 20/100] [Batch 275/938] [D loss: -0.323750] [G loss: -0.324658]
[Epoch 20/100] [Batch 280/938] [D loss: -0.313020] [G loss: -0.373832]
[Epoch 20/100] [Batch 285/938] [D loss: -0.330200] [G loss: -0.417440]
[Epoch 20/100] [Batch 290/938] [D loss: -0.314048] [G loss: -0.429058]
[Epoch 20/100] [Batch 295/938] [D loss: -0.307841] [G loss: -0.421709]
[Epoch 20/100] [Batch 300/938] [D loss: -0.377973] [G loss: -0.400996]
[Epoch 20/100] [Batch 305/938] [D loss: -0.291729] [G loss: -0.450711]
[Epoch 20/100] [Batch 310/938] [D loss: -0.319344] [G loss: -0.466949]
[Epoch 20/100] [Batch 315/938] [D loss: -0.254844] [G loss: -0.460056]
[Epoch 20/100] [Batch 320/938] [D loss: -0.283169] [G loss: -0.439739]
[Epoch 20/100] [Batch 325/938] [D loss: -0.268966] [G loss: -0.443482]
[Epoch 20/100] [Batch 330/938] [D loss: -0.306887] [G loss: -0.481299]
[Epoch 20/100] [Batch 335/938] [D loss: -0.260156] [G loss: -0.461933]
[Epoch 20/100] [Batch 340/938] [D loss: -0.357753] [G loss: -0.478953]
[Epoch 20/100] [Batch 345/938] [D loss: -0.345097] [G loss: -0.517437]
[Epoch 20/100] [Batch 350/938] [D loss: -0.292255] [G loss: -0.534199]
[Epoch 20/100] [Batch 355/938] [D loss: -0.311208] [G loss: -0.497715]
[Epoch 20/100] [Batch 360/938] [D loss: -0.281701] [G loss: -0.481470]
[Epoch 20/100] [Batch 365/938] [D loss: -0.328218] [G loss: -0.496278]
[Epoch 20/100] [Batch 370/938] [D loss: -0.323831] [G loss: -0.492787]
[Epoch 20/100] [Batch 375/938] [D loss: -0.326689] [G loss: -0.504261]
[Epoch 20/100] [Batch 380/938] [D loss: -0.317876] [G loss: -0.464298]
[Epoch 20/100] [Batch 385/938] [D loss: -0.312635] [G loss: -0.447732]
[Epoch 20/100] [Batch 390/938] [D loss: -0.322594] [G loss: -0.453125]
[Epoch 20/100] [Batch 395/938] [D loss: -0.335592] [G loss: -0.406551]
[Epoch 20/100] [Batch 400/938] [D loss: -0.332270] [G loss: -0.379101]
[Epoch 20/100] [Batch 405/938] [D loss: -0.344850] [G loss: -0.367984]
[Epoch 20/100] [Batch 410/938] [D loss: -0.317675] [G loss: -0.331215]
[Epoch 20/100] [Batch 415/938] [D loss: -0.350527] [G loss: -0.299407]
[Epoch 20/100] [Batch 420/938] [D loss: -0.318804] [G loss: -0.352777]
[Epoch 20/100] [Batch 425/938] [D loss: -0.262767] [G loss: -0.298662]
[Epoch 20/100] [Batch 430/938] [D loss: -0.287837] [G loss: -0.321577]
[Epoch 20/100] [Batch 435/938] [D loss: -0.373914] [G loss: -0.269641]
[Epoch 20/100] [Batch 440/938] [D loss: -0.340132] [G loss: -0.338572]
[Epoch 20/100] [Batch 445/938] [D loss: -0.306888] [G loss: -0.323659]
[Epoch 20/100] [Batch 450/938] [D loss: -0.304273] [G loss: -0.292816]
[Epoch 20/100] [Batch 455/938] [D loss: -0.302468] [G loss: -0.310253]
[Epoch 20/100] [Batch 460/938] [D loss: -0.275130] [G loss: -0.370218]
[Epoch 20/100] [Batch 465/938] [D loss: -0.337212] [G loss: -0.334151]
[Epoch 20/100] [Batch 470/938] [D loss: -0.344416] [G loss: -0.307242]
[Epoch 20/100] [Batch 475/938] [D loss: -0.349409] [G loss: -0.295115]
[Epoch 20/100] [Batch 480/938] [D loss: -0.311451] [G loss: -0.301744]
[Epoch 20/100] [Batch 485/938] [D loss: -0.352307] [G loss: -0.242956]
[Epoch 20/100] [Batch 490/938] [D loss: -0.363098] [G loss: -0.158539]
[Epoch 20/100] [Batch 495/938] [D loss: -0.374423] [G loss: -0.157439]
[Epoch 20/100] [Batch 500/938] [D loss: -0.389615] [G loss: -0.143705]
[Epoch 20/100] [Batch 505/938] [D loss: -0.325456] [G loss: -0.134412]
[Epoch 20/100] [Batch 510/938] [D loss: -0.378821] [G loss: -0.111673]
[Epoch 20/100] [Batch 515/938] [D loss: -0.303697] [G loss: -0.193203]
[Epoch 20/100] [Batch 520/938] [D loss: -0.341925] [G loss: -0.170418]
[Epoch 20/100] [Batch 525/938] [D loss: -0.311157] [G loss: -0.183132]
[Epoch 20/100] [Batch 530/938] [D loss: -0.329183] [G loss: -0.206846]
[Epoch 20/100] [Batch 535/938] [D loss: -0.326604] [G loss: -0.189822]
[Epoch 20/100] [Batch 540/938] [D loss: -0.323687] [G loss: -0.198961]
[Epoch 20/100] [Batch 545/938] [D loss: -0.334090] [G loss: -0.210439]
[Epoch 20/100] [Batch 550/938] [D loss: -0.346689] [G loss: -0.220951]
[Epoch 20/100] [Batch 555/938] [D loss: -0.389949] [G loss: -0.225479]
[Epoch 20/100] [Batch 560/938] [D loss: -0.304112] [G loss: -0.207111]
[Epoch 20/100] [Batch 565/938] [D loss: -0.342847] [G loss: -0.252841]
[Epoch 20/100] [Batch 570/938] [D loss: -0.342186] [G loss: -0.241361]
[Epoch 20/100] [Batch 575/938] [D loss: -0.343741] [G loss: -0.212140]
[Epoch 20/100] [Batch 580/938] [D loss: -0.324949] [G loss: -0.254345]
[Epoch 20/100] [Batch 585/938] [D loss: -0.290046] [G loss: -0.285748]
[Epoch 20/100] [Batch 590/938] [D loss: -0.322439] [G loss: -0.302836]
[Epoch 20/100] [Batch 595/938] [D loss: -0.311509] [G loss: -0.296692]
[Epoch 20/100] [Batch 600/938] [D loss: -0.334155] [G loss: -0.302729]
[Epoch 20/100] [Batch 605/938] [D loss: -0.330249] [G loss: -0.305765]
[Epoch 20/100] [Batch 610/938] [D loss: -0.338590] [G loss: -0.298151]
[Epoch 20/100] [Batch 615/938] [D loss: -0.352542] [G loss: -0.270439]
[Epoch 20/100] [Batch 620/938] [D loss: -0.357280] [G loss: -0.242096]
[Epoch 20/100] [Batch 625/938] [D loss: -0.334205] [G loss: -0.245039]
[Epoch 20/100] [Batch 630/938] [D loss: -0.303515] [G loss: -0.309384]
[Epoch 20/100] [Batch 635/938] [D loss: -0.364214] [G loss: -0.308964]
[Epoch 20/100] [Batch 640/938] [D loss: -0.359673] [G loss: -0.301489]
[Epoch 20/100] [Batch 645/938] [D loss: -0.360560] [G loss: -0.314814]
[Epoch 20/100] [Batch 650/938] [D loss: -0.356110] [G loss: -0.363703]
[Epoch 20/100] [Batch 655/938] [D loss: -0.362157] [G loss: -0.330198]
[Epoch 20/100] [Batch 660/938] [D loss: -0.323268] [G loss: -0.351818]
[Epoch 20/100] [Batch 665/938] [D loss: -0.303368] [G loss: -0.327842]
[Epoch 20/100] [Batch 670/938] [D loss: -0.347052] [G loss: -0.341227]
[Epoch 20/100] [Batch 675/938] [D loss: -0.352750] [G loss: -0.317382]
[Epoch 20/100] [Batch 680/938] [D loss: -0.357214] [G loss: -0.288125]
[Epoch 20/100] [Batch 685/938] [D loss: -0.295400] [G loss: -0.258176]
[Epoch 20/100] [Batch 690/938] [D loss: -0.334410] [G loss: -0.232355]
[Epoch 20/100] [Batch 695/938] [D loss: -0.397312] [G loss: -0.216679]
[Epoch 20/100] [Batch 700/938] [D loss: -0.354268] [G loss: -0.172417]
[Epoch 20/100] [Batch 705/938] [D loss: -0.308707] [G loss: -0.185223]
[Epoch 20/100] [Batch 710/938] [D loss: -0.335883] [G loss: -0.136899]
[Epoch 20/100] [Batch 715/938] [D loss: -0.362450] [G loss: -0.107206]
[Epoch 20/100] [Batch 720/938] [D loss: -0.373649] [G loss: -0.096481]
[Epoch 20/100] [Batch 725/938] [D loss: -0.369700] [G loss: -0.128979]
[Epoch 20/100] [Batch 730/938] [D loss: -0.348856] [G loss: -0.191761]
[Epoch 20/100] [Batch 735/938] [D loss: -0.342831] [G loss: -0.147876]
[Epoch 20/100] [Batch 740/938] [D loss: -0.320978] [G loss: -0.152971]
[Epoch 20/100] [Batch 745/938] [D loss: -0.363944] [G loss: -0.188705]
[Epoch 20/100] [Batch 750/938] [D loss: -0.296453] [G loss: -0.139847]
[Epoch 20/100] [Batch 755/938] [D loss: -0.371258] [G loss: -0.167116]
[Epoch 20/100] [Batch 760/938] [D loss: -0.329230] [G loss: -0.165251]
[Epoch 20/100] [Batch 765/938] [D loss: -0.326266] [G loss: -0.204255]
[Epoch 20/100] [Batch 770/938] [D loss: -0.350485] [G loss: -0.134759]
[Epoch 20/100] [Batch 775/938] [D loss: -0.382171] [G loss: -0.167031]
[Epoch 20/100] [Batch 780/938] [D loss: -0.326638] [G loss: -0.174580]
[Epoch 20/100] [Batch 785/938] [D loss: -0.316322] [G loss: -0.145610]
[Epoch 20/100] [Batch 790/938] [D loss: -0.316526] [G loss: -0.177481]
[Epoch 20/100] [Batch 795/938] [D loss: -0.344297] [G loss: -0.167380]
[Epoch 20/100] [Batch 800/938] [D loss: -0.333640] [G loss: -0.197295]
[Epoch 20/100] [Batch 805/938] [D loss: -0.336949] [G loss: -0.229563]
[Epoch 20/100] [Batch 810/938] [D loss: -0.333715] [G loss: -0.230151]
[Epoch 20/100] [Batch 815/938] [D loss: -0.297438] [G loss: -0.265841]
[Epoch 20/100] [Batch 820/938] [D loss: -0.331101] [G loss: -0.283467]
[Epoch 20/100] [Batch 825/938] [D loss: -0.332397] [G loss: -0.289059]
[Epoch 20/100] [Batch 830/938] [D loss: -0.312601] [G loss: -0.322686]
[Epoch 20/100] [Batch 835/938] [D loss: -0.374816] [G loss: -0.313485]
[Epoch 20/100] [Batch 840/938] [D loss: -0.350812] [G loss: -0.359050]
[Epoch 20/100] [Batch 845/938] [D loss: -0.352949] [G loss: -0.361052]
[Epoch 20/100] [Batch 850/938] [D loss: -0.295741] [G loss: -0.423240]
[Epoch 20/100] [Batch 855/938] [D loss: -0.375090] [G loss: -0.404333]
[Epoch 20/100] [Batch 860/938] [D loss: -0.362682] [G loss: -0.445153]
[Epoch 20/100] [Batch 865/938] [D loss: -0.301734] [G loss: -0.517708]
[Epoch 20/100] [Batch 870/938] [D loss: -0.352616] [G loss: -0.511461]
[Epoch 20/100] [Batch 875/938] [D loss: -0.330074] [G loss: -0.584393]
[Epoch 20/100] [Batch 880/938] [D loss: -0.332733] [G loss: -0.593951]
[Epoch 20/100] [Batch 885/938] [D loss: -0.337001] [G loss: -0.586983]
[Epoch 20/100] [Batch 890/938] [D loss: -0.287085] [G loss: -0.622525]
[Epoch 20/100] [Batch 895/938] [D loss: -0.305046] [G loss: -0.589292]
[Epoch 20/100] [Batch 900/938] [D loss: -0.327968] [G loss: -0.581166]
[Epoch 20/100] [Batch 905/938] [D loss: -0.318621] [G loss: -0.544944]
[Epoch 20/100] [Batch 910/938] [D loss: -0.346018] [G loss: -0.513432]
[Epoch 20/100] [Batch 915/938] [D loss: -0.297443] [G loss: -0.554023]
[Epoch 20/100] [Batch 920/938] [D loss: -0.287655] [G loss: -0.540761]
[Epoch 20/100] [Batch 925/938] [D loss: -0.316185] [G loss: -0.487544]
[Epoch 20/100] [Batch 930/938] [D loss: -0.301274] [G loss: -0.454974]
[Epoch 20/100] [Batch 935/938] [D loss: -0.276284] [G loss: -0.450584]
[Epoch 21/100] [Batch 0/938] [D loss: -0.298711] [G loss: -0.430362]
[Epoch 21/100] [Batch 5/938] [D loss: -0.307997] [G loss: -0.386036]
[Epoch 21/100] [Batch 10/938] [D loss: -0.322128] [G loss: -0.368686]
[Epoch 21/100] [Batch 15/938] [D loss: -0.294725] [G loss: -0.335334]
[Epoch 21/100] [Batch 20/938] [D loss: -0.327573] [G loss: -0.292005]
[Epoch 21/100] [Batch 25/938] [D loss: -0.307813] [G loss: -0.345353]
[Epoch 21/100] [Batch 30/938] [D loss: -0.284204] [G loss: -0.369594]
[Epoch 21/100] [Batch 35/938] [D loss: -0.306536] [G loss: -0.389646]
[Epoch 21/100] [Batch 40/938] [D loss: -0.312672] [G loss: -0.342502]
[Epoch 21/100] [Batch 45/938] [D loss: -0.272104] [G loss: -0.322145]
[Epoch 21/100] [Batch 50/938] [D loss: -0.298327] [G loss: -0.335303]
[Epoch 21/100] [Batch 55/938] [D loss: -0.295657] [G loss: -0.312152]
[Epoch 21/100] [Batch 60/938] [D loss: -0.276551] [G loss: -0.264086]
[Epoch 21/100] [Batch 65/938] [D loss: -0.290338] [G loss: -0.282399]
[Epoch 21/100] [Batch 70/938] [D loss: -0.299043] [G loss: -0.359464]
[Epoch 21/100] [Batch 75/938] [D loss: -0.266523] [G loss: -0.344323]
[Epoch 21/100] [Batch 80/938] [D loss: -0.308185] [G loss: -0.369401]
[Epoch 21/100] [Batch 85/938] [D loss: -0.319988] [G loss: -0.374787]
[Epoch 21/100] [Batch 90/938] [D loss: -0.315756] [G loss: -0.398435]
[Epoch 21/100] [Batch 95/938] [D loss: -0.275301] [G loss: -0.418910]
[Epoch 21/100] [Batch 100/938] [D loss: -0.283279] [G loss: -0.379339]
[Epoch 21/100] [Batch 105/938] [D loss: -0.309957] [G loss: -0.449314]
[Epoch 21/100] [Batch 110/938] [D loss: -0.318111] [G loss: -0.446026]
[Epoch 21/100] [Batch 115/938] [D loss: -0.309127] [G loss: -0.469604]
[Epoch 21/100] [Batch 120/938] [D loss: -0.317737] [G loss: -0.562327]
[Epoch 21/100] [Batch 125/938] [D loss: -0.349123] [G loss: -0.567226]
[Epoch 21/100] [Batch 130/938] [D loss: -0.300083] [G loss: -0.634530]
[Epoch 21/100] [Batch 135/938] [D loss: -0.292446] [G loss: -0.674504]
[Epoch 21/100] [Batch 140/938] [D loss: -0.365148] [G loss: -0.697335]
[Epoch 21/100] [Batch 145/938] [D loss: -0.329993] [G loss: -0.769223]
[Epoch 21/100] [Batch 150/938] [D loss: -0.308468] [G loss: -0.813508]
[Epoch 21/100] [Batch 155/938] [D loss: -0.322759] [G loss: -0.773205]
[Epoch 21/100] [Batch 160/938] [D loss: -0.306693] [G loss: -0.851605]
[Epoch 21/100] [Batch 165/938] [D loss: -0.294340] [G loss: -0.815188]
[Epoch 21/100] [Batch 170/938] [D loss: -0.353785] [G loss: -0.828939]
[Epoch 21/100] [Batch 175/938] [D loss: -0.327510] [G loss: -0.867875]
[Epoch 21/100] [Batch 180/938] [D loss: -0.363990] [G loss: -0.942030]
[Epoch 21/100] [Batch 185/938] [D loss: -0.303637] [G loss: -0.946022]
[Epoch 21/100] [Batch 190/938] [D loss: -0.320961] [G loss: -0.971153]
[Epoch 21/100] [Batch 195/938] [D loss: -0.281749] [G loss: -0.931607]
[Epoch 21/100] [Batch 200/938] [D loss: -0.246755] [G loss: -0.872126]
[Epoch 21/100] [Batch 205/938] [D loss: -0.347915] [G loss: -0.847169]
[Epoch 21/100] [Batch 210/938] [D loss: -0.288615] [G loss: -0.877522]
[Epoch 21/100] [Batch 215/938] [D loss: -0.300429] [G loss: -0.722109]
[Epoch 21/100] [Batch 220/938] [D loss: -0.332200] [G loss: -0.652219]
[Epoch 21/100] [Batch 225/938] [D loss: -0.335393] [G loss: -0.552459]
[Epoch 21/100] [Batch 230/938] [D loss: -0.359101] [G loss: -0.503495]
[Epoch 21/100] [Batch 235/938] [D loss: -0.292824] [G loss: -0.445872]
[Epoch 21/100] [Batch 240/938] [D loss: -0.338994] [G loss: -0.374299]
[Epoch 21/100] [Batch 245/938] [D loss: -0.288246] [G loss: -0.341495]
[Epoch 21/100] [Batch 250/938] [D loss: -0.287037] [G loss: -0.366713]
[Epoch 21/100] [Batch 255/938] [D loss: -0.339819] [G loss: -0.307916]
[Epoch 21/100] [Batch 260/938] [D loss: -0.339318] [G loss: -0.230923]
[Epoch 21/100] [Batch 265/938] [D loss: -0.321006] [G loss: -0.183434]
[Epoch 21/100] [Batch 270/938] [D loss: -0.346989] [G loss: -0.163697]
[Epoch 21/100] [Batch 275/938] [D loss: -0.330487] [G loss: -0.137042]
[Epoch 21/100] [Batch 280/938] [D loss: -0.319330] [G loss: -0.130246]
[Epoch 21/100] [Batch 285/938] [D loss: -0.352822] [G loss: -0.157354]
[Epoch 21/100] [Batch 290/938] [D loss: -0.286020] [G loss: -0.113143]
[Epoch 21/100] [Batch 295/938] [D loss: -0.307218] [G loss: -0.106582]
[Epoch 21/100] [Batch 300/938] [D loss: -0.353093] [G loss: -0.118898]
[Epoch 21/100] [Batch 305/938] [D loss: -0.366714] [G loss: -0.090594]
[Epoch 21/100] [Batch 310/938] [D loss: -0.307025] [G loss: -0.101875]
[Epoch 21/100] [Batch 315/938] [D loss: -0.317177] [G loss: -0.128441]
[Epoch 21/100] [Batch 320/938] [D loss: -0.270394] [G loss: -0.181505]
[Epoch 21/100] [Batch 325/938] [D loss: -0.279975] [G loss: -0.247800]
[Epoch 21/100] [Batch 330/938] [D loss: -0.249315] [G loss: -0.239832]
[Epoch 21/100] [Batch 335/938] [D loss: -0.310833] [G loss: -0.288414]
[Epoch 21/100] [Batch 340/938] [D loss: -0.286447] [G loss: -0.345443]
[Epoch 21/100] [Batch 345/938] [D loss: -0.310456] [G loss: -0.351191]
[Epoch 21/100] [Batch 350/938] [D loss: -0.289598] [G loss: -0.368285]
[Epoch 21/100] [Batch 355/938] [D loss: -0.280077] [G loss: -0.414992]
[Epoch 21/100] [Batch 360/938] [D loss: -0.312464] [G loss: -0.447353]
[Epoch 21/100] [Batch 365/938] [D loss: -0.327123] [G loss: -0.477674]
[Epoch 21/100] [Batch 370/938] [D loss: -0.332146] [G loss: -0.543877]
[Epoch 21/100] [Batch 375/938] [D loss: -0.291284] [G loss: -0.547982]
[Epoch 21/100] [Batch 380/938] [D loss: -0.335316] [G loss: -0.571936]
[Epoch 21/100] [Batch 385/938] [D loss: -0.318049] [G loss: -0.640811]
[Epoch 21/100] [Batch 390/938] [D loss: -0.302689] [G loss: -0.696561]
[Epoch 21/100] [Batch 395/938] [D loss: -0.319785] [G loss: -0.684030]
[Epoch 21/100] [Batch 400/938] [D loss: -0.341914] [G loss: -0.690857]
[Epoch 21/100] [Batch 405/938] [D loss: -0.273172] [G loss: -0.728456]
[Epoch 21/100] [Batch 410/938] [D loss: -0.349891] [G loss: -0.687307]
[Epoch 21/100] [Batch 415/938] [D loss: -0.323059] [G loss: -0.667931]
[Epoch 21/100] [Batch 420/938] [D loss: -0.310460] [G loss: -0.672969]
[Epoch 21/100] [Batch 425/938] [D loss: -0.265550] [G loss: -0.653729]
[Epoch 21/100] [Batch 430/938] [D loss: -0.339685] [G loss: -0.622594]
[Epoch 21/100] [Batch 435/938] [D loss: -0.269850] [G loss: -0.655022]
[Epoch 21/100] [Batch 440/938] [D loss: -0.290722] [G loss: -0.617130]
[Epoch 21/100] [Batch 445/938] [D loss: -0.287509] [G loss: -0.628325]
[Epoch 21/100] [Batch 450/938] [D loss: -0.317420] [G loss: -0.610036]
[Epoch 21/100] [Batch 455/938] [D loss: -0.301716] [G loss: -0.586149]
[Epoch 21/100] [Batch 460/938] [D loss: -0.367470] [G loss: -0.476826]
[Epoch 21/100] [Batch 465/938] [D loss: -0.329511] [G loss: -0.465839]
[Epoch 21/100] [Batch 470/938] [D loss: -0.308674] [G loss: -0.483820]
[Epoch 21/100] [Batch 475/938] [D loss: -0.307231] [G loss: -0.431469]
[Epoch 21/100] [Batch 480/938] [D loss: -0.373271] [G loss: -0.319403]
[Epoch 21/100] [Batch 485/938] [D loss: -0.311266] [G loss: -0.291282]
[Epoch 21/100] [Batch 490/938] [D loss: -0.326278] [G loss: -0.284032]
[Epoch 21/100] [Batch 495/938] [D loss: -0.315780] [G loss: -0.282565]
[Epoch 21/100] [Batch 500/938] [D loss: -0.327676] [G loss: -0.162590]
[Epoch 21/100] [Batch 505/938] [D loss: -0.307691] [G loss: -0.126871]
[Epoch 21/100] [Batch 510/938] [D loss: -0.305812] [G loss: -0.165853]
[Epoch 21/100] [Batch 515/938] [D loss: -0.337398] [G loss: -0.127867]
[Epoch 21/100] [Batch 520/938] [D loss: -0.328394] [G loss: -0.182054]
[Epoch 21/100] [Batch 525/938] [D loss: -0.301416] [G loss: -0.215371]
[Epoch 21/100] [Batch 530/938] [D loss: -0.338243] [G loss: -0.199135]
[Epoch 21/100] [Batch 535/938] [D loss: -0.338372] [G loss: -0.240978]
[Epoch 21/100] [Batch 540/938] [D loss: -0.310553] [G loss: -0.153531]
[Epoch 21/100] [Batch 545/938] [D loss: -0.333605] [G loss: -0.180328]
[Epoch 21/100] [Batch 550/938] [D loss: -0.323273] [G loss: -0.234434]
[Epoch 21/100] [Batch 555/938] [D loss: -0.319309] [G loss: -0.221344]
[Epoch 21/100] [Batch 560/938] [D loss: -0.341686] [G loss: -0.282677]
[Epoch 21/100] [Batch 565/938] [D loss: -0.292873] [G loss: -0.329969]
[Epoch 21/100] [Batch 570/938] [D loss: -0.323384] [G loss: -0.337643]
[Epoch 21/100] [Batch 575/938] [D loss: -0.321505] [G loss: -0.380528]
[Epoch 21/100] [Batch 580/938] [D loss: -0.318863] [G loss: -0.474194]
[Epoch 21/100] [Batch 585/938] [D loss: -0.296750] [G loss: -0.517668]
[Epoch 21/100] [Batch 590/938] [D loss: -0.338369] [G loss: -0.484257]
[Epoch 21/100] [Batch 595/938] [D loss: -0.303727] [G loss: -0.538457]
[Epoch 21/100] [Batch 600/938] [D loss: -0.328221] [G loss: -0.559243]
[Epoch 21/100] [Batch 605/938] [D loss: -0.338677] [G loss: -0.539668]
